4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,65.09548249967227
12,109.47709321447104
13,74.31196123603429
14,90.83309395704346
15,91.39740648061881
16,83.7287149350368
17,0.0
18,36.15006225738636
19,58.827238584352
20,56.850180163756924
21,61.53048592156411
22,57.84821999653006
23,55.27711669298294
24,61.28213815597626
25,56.72146897675739
26,58.94360142538238
28,28.47348842131768
29,34.59186131419748
30,27.865148805731177
31,45.28366192486588
32,18.207699531347245
33,25.17119395228045
34,24.74779477862363
35,23.813518232083307
36,14.892746875656698
37,22.5651758305239
40,0.639592587289472
45,82.73471657750555
46,78.22297652508304
47,97.61064046253217
49,34.157427189223775
50,97.53012751996893
51,87.50981480336574
52,92.08821020263218
54,54.36529742785088
55,42.166428794138334
56,49.544533536871775
57,39.601297956258605
58,40.165739803045064
59,48.01545021980495
65,80.124498672874
66,72.01206849364077
67,95.2697482189446
68,74.16889323014074
69,86.20139856905742
70,85.73431381851859
71,86.22721389205064
72,82.18147683969197
73,83.48329928321608
74,59.701439089980234
75,18.091277430867535
76,86.30545635906213
77,99.10253598230081
78,82.46747572419396
79,110.80562413868952
